PERIODO,MAT_CUR,CAMPUS_ALUMNO,BLOQUE,ID_ALUMNO,CALIFICACIONES_ALUMNO,CALIFICACIONES_EXIGIBLES,CALIFICACIONES_CURSO,RANGO_CALIFICACIONES,PORC_CALIFICACIONES_EXIGIBLES,PORC_CALIFICACIONES_REALIZADAS,ULTIMA_ENTREGA_ALUMNO,ULTIMA_CALIFICACION_CURSO,ASISTENCIA,HRS_ACCESO,DIAS_ACCESO,PRIMER_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_PERIODO,ULTIMO_ACCESO_CURSO,INICIO_CURSO,FIN_CURSO,NRC,LC,ID_INST
202120,NCCU-205,CFP TUMBES,01NAEDE204,1382764,5,7,7, 18 -  20,0.71,0.71,10/22/2021,12/09/2021,0.73,7.6,24,9/08/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42551,,979925
202120,NCCU-205,CFP TUMBES,01NAEDE204,1389918,2,7,7, 17 -  18,0.29,0.29,11/17/2021,12/09/2021,0.47,7,5,9/08/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42551,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1385592,4,7,7, 16 -  20,0.57,0.57,10/05/2021,12/09/2021,0.54,5.8,34,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-205,CFP TUMBES,01NAEDE204,1309279,4,7,7, 16 -  20,0.57,0.57,12/04/2021,12/09/2021,0.93,4.8,23,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42551,,979925
202120,NCCU-205,CFP TUMBES,01NAEDE204,1386236,5,7,7, 16 -  20,0.71,0.71,10/30/2021,12/09/2021,0.69,4.8,38,10/05/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42551,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1385173,2,7,7, 16 -  16,0.29,0.29,12/08/2021,12/09/2021,0.36,3.7,14,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-204,CFP TUMBES,01NAEDE203,1374374,6,7,7, 12 -  20,0.86,0.86,11/24/2021,12/09/2021,0.33,2.8,9,10/13/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,SPSU-835,CFP TUMBES,01NAEDE204,1386236,3,7,7, 16 -  20,0.43,0.43,11/30/2021,12/09/2021,0.67,2.8,30,10/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-205,CFP TUMBES,01NAEDE204,1330017,6,7,7, 15 -  20,0.86,0.86,12/09/2021,12/09/2021,0.69,1.3,8,10/27/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42551,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1309279,4,7,7, 08 -  20,0.57,0.57,12/04/2021,12/09/2021,0.89,0.8,22,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1389918,0,7,7,,0,0,,12/09/2021,0.23,0,1,12/09/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-204,CFP TUMBES,01NAEDE203,1315634,6,7,7, 13 -  20,0.86,0.86,10/16/2021,12/09/2021,1,229.1,30,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-204,CFP TUMBES,01NAEDE203,1376600,6,7,7, 13 -  20,0.86,0.86,11/10/2021,12/09/2021,1,103.7,20,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-202,CFP TUMBES,01NAEDE204,1389317,4,6,6, 17 -  20,0.67,0.67,11/05/2021,12/09/2021,1,48.7,31,8/25/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-204,CFP TUMBES,01NAEDE203,1387238,6,7,7, 14 -  20,0.86,0.86,9/16/2021,12/09/2021,1,38.3,29,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-204,CFP TUMBES,01NAEDE203,1379691,6,7,7, 14 -  20,0.86,0.86,9/28/2021,12/09/2021,1,37.4,49,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-204,CFP TUMBES,01NAEDE203,1374094,6,7,7, 08 -  20,0.86,0.86,11/30/2021,12/09/2021,1,32.5,40,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-208,CFP TUMBES,01NAEDE204,1389902,6,8,8, 17 -  20,0.75,0.75,11/24/2021,12/09/2021,1,27.3,53,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-207,CFP TUMBES,01NAEDE204,1376436,4,6,6, 17 -  20,0.67,0.67,10/17/2021,12/09/2021,1,27.8,26,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-202,CFP TUMBES,01NAEDE204,1376436,4,6,6, 17 -  20,0.67,0.67,10/16/2021,12/09/2021,1,27.1,28,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-207,CFP TUMBES,01NAEDE204,1389902,4,6,6, 17 -  20,0.67,0.67,11/29/2021,12/09/2021,1,25.6,50,8/25/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-207,CFP TUMBES,01NAEDE204,1379769,4,6,6, 17 -  20,0.67,0.67,12/06/2021,12/09/2021,1,22.9,27,9/02/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-207,CFP TUMBES,01NAEDE204,1384551,4,6,6, 17 -  20,0.67,0.67,10/29/2021,12/09/2021,1,21.9,39,9/02/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-208,CFP TUMBES,01NAEDE204,1384551,5,8,8, 18 -  20,0.63,0.63,10/28/2021,12/09/2021,1,21.4,36,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-204,CFP TUMBES,01NAEDE203,1373315,6,7,7, 14 -  20,0.86,0.86,9/23/2021,12/09/2021,1,21,35,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-202,CFP TUMBES,01NAEDE204,1389902,4,6,6, 18 -  20,0.67,0.67,11/25/2021,12/09/2021,1,18,57,8/25/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-205,CFP TUMBES,01NAEDE204,1381890,6,7,7, 18 -  20,0.86,0.86,11/23/2021,12/09/2021,1,16.5,31,9/15/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42551,,979925
202120,NCCU-204,CFP TUMBES,01NAEDE203,1330005,6,7,7, 14 -  20,0.86,0.86,9/29/2021,12/09/2021,1,15.4,25,8/29/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-202,CFP TUMBES,01NAEDE204,1384551,4,6,6, 18 -  20,0.67,0.67,10/25/2021,12/09/2021,1,15.2,34,9/02/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-204,CFP TUMBES,01NAEDE203,1390558,6,7,7, 14 -  20,0.86,0.86,12/01/2021,12/09/2021,1,15,30,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-204,CFP TUMBES,01NAEDE203,1390474,6,7,7, 14 -  20,0.86,0.86,11/19/2021,12/09/2021,1,14,26,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-202,CFP TUMBES,01NAEDE204,1373317,4,6,6, 16 -  20,0.67,0.67,10/15/2021,12/09/2021,1,14.1,19,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-204,CFP TUMBES,01NAEDE203,1387966,6,7,7, 14 -  20,0.86,0.86,9/24/2021,12/09/2021,1,13.8,53,8/28/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-204,CFP TUMBES,01NAEDE203,1389304,6,7,7, 13 -  20,0.86,0.86,10/21/2021,12/09/2021,1,12.4,35,9/27/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-207,CFP TUMBES,01NAEDE204,1381890,4,6,6, 17 -  20,0.67,0.67,10/04/2021,12/09/2021,1,12.1,29,9/16/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-204,CFP TUMBES,01NAEDE203,1386181,6,7,7, 14 -  20,0.86,0.86,10/27/2021,12/09/2021,1,11.8,40,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-207,CFP TUMBES,01NAEDE204,1309279,4,6,6, 12 -  20,0.67,0.67,12/04/2021,12/09/2021,1,10.5,22,9/02/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-202,CFP TUMBES,01NAEDE204,1381890,4,6,6, 17 -  20,0.67,0.67,10/19/2021,12/09/2021,1,8.1,35,9/15/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-204,CFP TUMBES,01NAEDE203,1387231,6,7,7, 13 -  20,0.86,0.86,11/29/2021,12/09/2021,1,5.3,30,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-207,CFP TUMBES,01NAEDE204,1373317,4,6,6, 16 -  20,0.67,0.67,12/04/2021,12/09/2021,1,4.5,21,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-207,CFP TUMBES,01NAEDE204,1386236,3,6,6, 16 -  20,0.5,0.5,11/08/2021,12/09/2021,1,2.4,36,10/07/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,NCCU-204,CFP TUMBES,01NAEDE203,1388493,6,7,7, 10 -  20,0.86,0.86,11/16/2021,12/09/2021,1,2.6,14,9/09/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42540,,1274123
202120,NCCU-202,CFP TUMBES,01NAEDE204,1309279,4,6,6, 17 -  20,0.67,0.67,12/04/2021,12/09/2021,1,1.1,21,9/09/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-208,CFP TUMBES,01NAEDE204,1385173,4,8,8, 20 -  20,0.5,0.5,12/04/2021,12/09/2021,0.6,13,17,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1386221,5,8,8, 20 -  20,0.63,0.63,9/21/2021,12/09/2021,0.8,6.1,31,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1386180,5,8,8, 20 -  20,0.63,0.63,12/09/2021,12/09/2021,0.67,5.6,9,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-208,CFP TUMBES,01NAEDE204,1389918,2,8,8, 20 -  20,0.25,0.25,11/17/2021,12/09/2021,0.53,1.6,5,11/17/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-208,CFP TUMBES,01NAEDE204,1330017,4,8,8, 20 -  20,0.5,0.5,12/09/2021,12/09/2021,0.54,0.8,5,11/03/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-202,CFP TUMBES,01NAEDE204,1385173,3,6,6, 20 -  20,0.5,0.5,12/04/2021,12/09/2021,0.92,21.6,20,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42548,,976336
202120,NCCU-207,CFP TUMBES,01NAEDE204,1330017,3,6,6, 20 -  20,0.5,0.5,12/09/2021,12/09/2021,0.75,2.6,4,11/03/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42744,,976336
202120,SPSU-835,CFP TUMBES,01NAEDE203,1315634,4,7,7, 20 -  20,0.57,0.57,9/20/2021,12/04/2021,0.92,80,25,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1387238,4,7,7, 20 -  20,0.57,0.57,9/07/2021,12/04/2021,0.96,34.3,34,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1384551,4,7,7, 20 -  20,0.57,0.57,11/30/2021,12/09/2021,0.65,25.3,42,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1389304,4,7,7, 20 -  20,0.57,0.57,10/12/2021,12/04/2021,0.94,24.5,29,9/27/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1368679,4,7,7, 20 -  20,0.57,0.57,11/15/2021,12/08/2021,0.89,20.6,26,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAEDE203,1386181,4,7,7, 20 -  20,0.57,0.57,10/27/2021,12/04/2021,0.96,17.3,34,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1381890,4,7,7, 20 -  20,0.57,0.57,9/29/2021,12/09/2021,0.96,10.2,30,9/15/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1390558,4,7,7, 20 -  20,0.57,0.57,12/01/2021,12/04/2021,0.96,7.6,32,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1380861,4,7,7, 20 -  20,0.57,0.57,12/01/2021,12/08/2021,0.92,6.7,21,8/30/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAEDE204,1384222,4,7,7, 20 -  20,0.57,0.57,12/06/2021,12/09/2021,0.92,5,17,9/08/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1330017,4,7,7, 20 -  20,0.57,0.57,12/09/2021,12/09/2021,0.35,0.5,4,11/03/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1376600,4,7,7, 20 -  20,0.57,0.57,9/15/2021,12/04/2021,0.96,26.4,23,8/26/2021,12/07/2021,12/09/2021,12/07/2021,8/23/2021,12/30/2021,42545,,1184315
202120,NCCU-208,CFP TUMBES,01NAEDE203,1388493,4,8,8, 20 -  20,0.5,0.5,11/09/2021,12/07/2021,0.63,1.2,17,10/05/2021,12/07/2021,12/09/2021,12/07/2021,8/23/2021,12/30/2021,42544,,979925
202120,NCCU-208,CFP TUMBES,01NAEDE203,1387231,5,8,8, 20 -  20,0.63,0.63,11/29/2021,12/07/2021,0.87,21.1,22,8/31/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42544,,979925
202120,NCCU-205,CFP TUMBES,01NAEDE203,1387231,3,7,7, 20 -  20,0.43,0.43,10/19/2021,12/02/2021,0.93,19.4,24,8/31/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42541,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1384888,4,7,7, 20 -  20,0.57,0.57,11/24/2021,12/09/2021,0.93,12.1,21,9/01/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-204,CFP TUMBES,01NAIDFB01,1369597,5,7,7, 20 -  20,0.71,0.71,11/03/2021,12/03/2021,0.93,9.9,28,8/30/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42561,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1389501,4,7,7, 20 -  20,0.57,0.57,12/02/2021,12/09/2021,0.57,9.4,15,8/31/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-208,CFP TUMBES,01NAEDE204,1389501,4,8,8, 20 -  20,0.5,0.5,11/03/2021,12/09/2021,0.73,8.5,13,9/08/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42745,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1382764,4,7,7, 20 -  20,0.57,0.57,10/18/2021,12/09/2021,0.68,8.5,25,9/08/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1387231,4,7,7, 20 -  20,0.57,0.57,11/29/2021,12/04/2021,0.71,8.4,23,8/31/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42545,,1184315
202120,NCCU-208,CFP TUMBES,01NAEDE204,1384222,5,8,8, 20 -  20,0.63,0.63,12/03/2021,12/09/2021,0.93,2,17,9/08/2021,12/03/2021,12/09/2021,12/03/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-202,CFP TUMBES,01NAIDFB01,1386180,1,6,6, 20 -  20,0.17,0.17,9/18/2021,12/06/2021,0.75,0.3,6,9/01/2021,11/05/2021,12/09/2021,11/05/2021,8/23/2021,12/30/2021,42559,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE203,1330005,4,7,7, 20 -  20,0.57,0.57,10/19/2021,12/04/2021,0.96,15.7,20,8/31/2021,12/05/2021,12/09/2021,12/05/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1373316,4,7,7, 20 -  20,0.57,0.57,11/02/2021,12/04/2021,0.92,7.2,25,8/31/2021,12/06/2021,12/09/2021,12/06/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1386180,1,7,7, 20 -  20,0.14,0.14,10/08/2021,12/08/2021,0.67,0.9,5,9/01/2021,11/05/2021,12/09/2021,11/05/2021,8/23/2021,12/30/2021,42566,,1324389
202120,NCCU-205,CFP TUMBES,01NAIDFB01,1386180,1,7,7, 20 -  20,0.14,0.14,10/08/2021,12/06/2021,0.62,0.4,3,9/01/2021,11/05/2021,12/09/2021,11/05/2021,8/23/2021,12/30/2021,42562,,979925
202120,NCCU-208,CFP TUMBES,01NAEDE204,1390271,4,8,8, 20 -  20,0.5,0.5,12/01/2021,12/09/2021,1,30.3,24,9/01/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42745,,979925
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1380891,5,8,8, 20 -  20,0.63,0.63,10/19/2021,12/09/2021,1,16.8,28,8/31/2021,12/07/2021,12/09/2021,12/07/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1390560,5,8,8, 20 -  20,0.63,0.63,10/19/2021,12/09/2021,1,9,27,8/30/2021,12/07/2021,12/09/2021,12/07/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1369597,5,8,8, 20 -  20,0.63,0.63,10/19/2021,12/09/2021,1,6.7,22,8/30/2021,12/07/2021,12/09/2021,12/07/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-207,CFP TUMBES,01NAIDFB01,1386180,1,6,6, 20 -  20,0.17,0.17,9/21/2021,12/03/2021,1,4.9,6,9/01/2021,11/05/2021,12/09/2021,11/05/2021,8/23/2021,12/30/2021,42564,,976336
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1364788,5,8,8, 20 -  20,0.63,0.63,11/14/2021,12/09/2021,1,4.7,20,8/30/2021,12/07/2021,12/09/2021,12/07/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1366368,5,8,8, 20 -  20,0.63,0.63,10/25/2021,12/09/2021,1,4.1,21,8/30/2021,12/06/2021,12/09/2021,12/06/2021,8/23/2021,12/30/2021,42558,,1324729
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1364788,4,7,7, 20 -  20,0.57,0.57,12/03/2021,12/08/2021,1,43.3,28,9/01/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1390560,4,7,7, 20 -  20,0.57,0.57,11/20/2021,12/08/2021,1,36,32,9/01/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAEDE204,1390271,4,7,7, 20 -  20,0.57,0.57,12/03/2021,12/09/2021,1,24.4,24,8/28/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1369597,4,7,7, 20 -  20,0.57,0.57,11/29/2021,12/08/2021,1,17,28,8/30/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAEDE204,1379769,4,7,7, 20 -  20,0.57,0.57,12/02/2021,12/09/2021,1,16.7,24,9/01/2021,12/06/2021,12/09/2021,12/06/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1376436,4,7,7, 20 -  20,0.57,0.57,10/03/2021,12/09/2021,1,13.9,26,9/01/2021,12/01/2021,12/09/2021,12/01/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-205,CFP TUMBES,01NAEDE204,1373317,4,7,7, 20 -  20,0.57,0.57,10/15/2021,12/09/2021,1,8.1,17,9/01/2021,12/08/2021,12/09/2021,12/08/2021,8/23/2021,12/30/2021,42551,,979925
202120,SPSU-835,CFP TUMBES,01NAEDE204,1381507,4,7,7, 20 -  20,0.57,0.57,9/29/2021,12/09/2021,1,1.9,7,9/01/2021,12/01/2021,12/09/2021,12/01/2021,8/23/2021,12/30/2021,42556,,1184315
202120,NCCU-205,CFP TUMBES,01NAEDE203,1374094,3,7,7, 20 -  20,0.43,0.43,11/28/2021,12/02/2021,1,38.9,44,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42541,,979925
202120,NCCU-205,CFP TUMBES,01NAEDE203,1387238,3,7,7, 20 -  20,0.43,0.43,9/02/2021,12/02/2021,1,36,37,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42541,,979925
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1366368,4,7,7, 20 -  20,0.57,0.57,11/15/2021,12/08/2021,1,33.4,26,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAIDFB01,1380891,4,7,7, 20 -  20,0.57,0.57,10/19/2021,12/08/2021,1,30.2,22,9/01/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42566,,1324389
202120,SPSU-835,CFP TUMBES,01NAEDE203,1379691,4,7,7, 20 -  20,0.57,0.57,9/16/2021,12/04/2021,1,29,43,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1374094,4,7,7, 20 -  20,0.57,0.57,11/30/2021,12/04/2021,1,29,37,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1387966,4,7,7, 20 -  20,0.57,0.57,9/07/2021,12/04/2021,1,22,54,8/28/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1389317,4,7,7, 20 -  20,0.57,0.57,11/13/2021,12/09/2021,1,20.8,30,8/25/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE204,1389902,4,7,7, 20 -  20,0.57,0.57,11/20/2021,12/09/2021,1,18.4,47,8/25/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42556,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE203,1373315,4,7,7, 20 -  20,0.57,0.57,9/09/2021,12/04/2021,1,14.6,38,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42545,,1184315
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1368679,5,8,8, 20 -  20,0.63,0.63,10/19/2021,12/09/2021,1,11.2,29,8/31/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42558,,1324729
202120,NCCU-201,CFP TUMBES,01NAIDFB01,1380861,5,8,8, 20 -  20,0.63,0.63,10/19/2021,12/09/2021,1,3.3,25,8/30/2021,12/09/2021,12/09/2021,12/09/2021,8/23/2021,12/30/2021,42558,,1324729
202120,CGEU-224,CFP TUMBES,01NAIDFB01,1390555,6,0,7, 14 -  20,,0.86,12/03/2021,12/07/2021,0.96,8.9,16,8/31/2021,12/06/2021,12/08/2021,12/06/2021,8/23/2021,12/30/2021,42567,,640660
202103,PCIC-105,CFP SULLANA,04PIACM102,1279525,0,0,23,,,0,,,,1.2,1,12/01/2021,12/01/2021,12/09/2021,12/01/2021,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1279525,0,0,23,,,0,,,,1.2,1,12/01/2021,12/01/2021,12/09/2021,12/01/2021,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,1279520,0,0,23,,,0,,,,0,2,11/30/2021,12/09/2021,12/09/2021,12/09/2021,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1279520,0,0,23,,,0,,,,0,2,11/30/2021,12/09/2021,12/09/2021,12/09/2021,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,1280038,0,0,23,,,0,,,,0,1,12/01/2021,12/01/2021,12/05/2021,12/01/2021,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1280038,0,0,23,,,0,,,,0,1,12/01/2021,12/01/2021,12/05/2021,12/01/2021,12/14/2021,12/30/2021,3347,,850285
